U+3081b	𰠛	CJK Ideograph Extension G	None
U+3081c	𰠜	CJK Ideograph Extension G	None
U+3081d	𰠝	CJK Ideograph Extension G	None
U+3081e	𰠞	CJK Ideograph Extension G	None
U+3081f	𰠟	CJK Ideograph Extension G	None
U+30820	𰠠	CJK Ideograph Extension G	None
U+30821	𰠡	CJK Ideograph Extension G	None
U+30822	𰠢	CJK Ideograph Extension G	None
U+30823	𰠣	CJK Ideograph Extension G	None
U+30824	𰠤	CJK Ideograph Extension G	None
U+30825	𰠥	CJK Ideograph Extension G	None
U+30826	𰠦	CJK Ideograph Extension G	None
U+30827	𰠧	CJK Ideograph Extension G	None
U+30828	𰠨	CJK Ideograph Extension G	None
U+30829	𰠩	CJK Ideograph Extension G	None
U+3082a	𰠪	CJK Ideograph Extension G	None
U+3082b	𰠫	CJK Ideograph Extension G	None
U+3082c	𰠬	CJK Ideograph Extension G	None
U+3082d	𰠭	CJK Ideograph Extension G	None
U+3082e	𰠮	CJK Ideograph Extension G	None
U+3082f	𰠯	CJK Ideograph Extension G	None
U+30830	𰠰	CJK Ideograph Extension G	None
U+30831	𰠱	CJK Ideograph Extension G	None
U+30832	𰠲	CJK Ideograph Extension G	None
U+30833	𰠳	CJK Ideograph Extension G	None
U+30834	𰠴	CJK Ideograph Extension G	None
U+30835	𰠵	CJK Ideograph Extension G	None
U+30836	𰠶	CJK Ideograph Extension G	None
U+30837	𰠷	CJK Ideograph Extension G	None
U+30838	𰠸	CJK Ideograph Extension G	None
U+30839	𰠹	CJK Ideograph Extension G	None
U+3083a	𰠺	CJK Ideograph Extension G	None
U+3083b	𰠻	CJK Ideograph Extension G	None
U+3083c	𰠼	CJK Ideograph Extension G	None
U+3083d	𰠽	CJK Ideograph Extension G	None
U+3083e	𰠾	CJK Ideograph Extension G	None
U+3083f	𰠿	CJK Ideograph Extension G	None
U+30840	𰡀	CJK Ideograph Extension G	None
U+30841	𰡁	CJK Ideograph Extension G	None
U+30842	𰡂	CJK Ideograph Extension G	None
U+30843	𰡃	CJK Ideograph Extension G	None
U+30844	𰡄	CJK Ideograph Extension G	None
U+30845	𰡅	CJK Ideograph Extension G	None
U+30846	𰡆	CJK Ideograph Extension G	None
U+30847	𰡇	CJK Ideograph Extension G	None
U+30848	𰡈	CJK Ideograph Extension G	None
U+30849	𰡉	CJK Ideograph Extension G	None
U+3084a	𰡊	CJK Ideograph Extension G	None
U+3084b	𰡋	CJK Ideograph Extension G	None
U+3084c	𰡌	CJK Ideograph Extension G	None
U+3084d	𰡍	CJK Ideograph Extension G	None
U+3084e	𰡎	CJK Ideograph Extension G	None
U+3084f	𰡏	CJK Ideograph Extension G	None
U+30850	𰡐	CJK Ideograph Extension G	None
U+30851	𰡑	CJK Ideograph Extension G	None
U+30852	𰡒	CJK Ideograph Extension G	None
U+30853	𰡓	CJK Ideograph Extension G	None
U+30854	𰡔	CJK Ideograph Extension G	None
U+30855	𰡕	CJK Ideograph Extension G	None
U+30856	𰡖	CJK Ideograph Extension G	None
U+30857	𰡗	CJK Ideograph Extension G	None
U+30858	𰡘	CJK Ideograph Extension G	None
U+30859	𰡙	CJK Ideograph Extension G	None
U+3085a	𰡚	CJK Ideograph Extension G	None
U+3085b	𰡛	CJK Ideograph Extension G	None
U+3085c	𰡜	CJK Ideograph Extension G	None
U+3085d	𰡝	CJK Ideograph Extension G	None
U+3085e	𰡞	CJK Ideograph Extension G	None
U+3085f	𰡟	CJK Ideograph Extension G	None
U+30860	𰡠	CJK Ideograph Extension G	None
U+30861	𰡡	CJK Ideograph Extension G	None
U+30862	𰡢	CJK Ideograph Extension G	None
U+30863	𰡣	CJK Ideograph Extension G	None
U+30864	𰡤	CJK Ideograph Extension G	None
U+30865	𰡥	CJK Ideograph Extension G	None
U+30866	𰡦	CJK Ideograph Extension G	None
U+30867	𰡧	CJK Ideograph Extension G	None
U+30868	𰡨	CJK Ideograph Extension G	None
U+30869	𰡩	CJK Ideograph Extension G	None
U+3086a	𰡪	CJK Ideograph Extension G	None
U+3086b	𰡫	CJK Ideograph Extension G	None
U+3086c	𰡬	CJK Ideograph Extension G	None
U+3086d	𰡭	CJK Ideograph Extension G	None
U+3086e	𰡮	CJK Ideograph Extension G	None
U+3086f	𰡯	CJK Ideograph Extension G	None
U+30870	𰡰	CJK Ideograph Extension G	None
U+30871	𰡱	CJK Ideograph Extension G	None
U+30872	𰡲	CJK Ideograph Extension G	None
U+30873	𰡳	CJK Ideograph Extension G	None
U+30874	𰡴	CJK Ideograph Extension G	None
U+30875	𰡵	CJK Ideograph Extension G	None
U+30876	𰡶	CJK Ideograph Extension G	None
U+30877	𰡷	CJK Ideograph Extension G	None
U+30878	𰡸	CJK Ideograph Extension G	None
U+30879	𰡹	CJK Ideograph Extension G	None
U+3087a	𰡺	CJK Ideograph Extension G	None
U+3087b	𰡻	CJK Ideograph Extension G	None
U+3087c	𰡼	CJK Ideograph Extension G	None
U+3087d	𰡽	CJK Ideograph Extension G	None
U+3087e	𰡾	CJK Ideograph Extension G	None
U+3087f	𰡿	CJK Ideograph Extension G	None
U+30880	𰢀	CJK Ideograph Extension G	None
U+30881	𰢁	CJK Ideograph Extension G	None
U+30882	𰢂	CJK Ideograph Extension G	None
U+30883	𰢃	CJK Ideograph Extension G	None
U+30884	𰢄	CJK Ideograph Extension G	None
U+30885	𰢅	CJK Ideograph Extension G	None
U+30886	𰢆	CJK Ideograph Extension G	None
U+30887	𰢇	CJK Ideograph Extension G	None
U+30888	𰢈	CJK Ideograph Extension G	None
U+30889	𰢉	CJK Ideograph Extension G	None
U+3088a	𰢊	CJK Ideograph Extension G	None
U+3088b	𰢋	CJK Ideograph Extension G	None
U+3088c	𰢌	CJK Ideograph Extension G	None
U+3088d	𰢍	CJK Ideograph Extension G	None
U+3088e	𰢎	CJK Ideograph Extension G	None
U+3088f	𰢏	CJK Ideograph Extension G	None
U+30890	𰢐	CJK Ideograph Extension G	None
U+30891	𰢑	CJK Ideograph Extension G	None
U+30892	𰢒	CJK Ideograph Extension G	None
U+30893	𰢓	CJK Ideograph Extension G	None
U+30894	𰢔	CJK Ideograph Extension G	None
U+30895	𰢕	CJK Ideograph Extension G	None
U+30896	𰢖	CJK Ideograph Extension G	None
U+30897	𰢗	CJK Ideograph Extension G	None
U+30898	𰢘	CJK Ideograph Extension G	None
U+30899	𰢙	CJK Ideograph Extension G	None
U+3089a	𰢚	CJK Ideograph Extension G	None
U+3089b	𰢛	CJK Ideograph Extension G	None
U+3089c	𰢜	CJK Ideograph Extension G	None
U+3089d	𰢝	CJK Ideograph Extension G	None
U+3089e	𰢞	CJK Ideograph Extension G	None
U+3089f	𰢟	CJK Ideograph Extension G	None
U+308a0	𰢠	CJK Ideograph Extension G	None
U+308a1	𰢡	CJK Ideograph Extension G	None
U+308a2	𰢢	CJK Ideograph Extension G	None
U+308a3	𰢣	CJK Ideograph Extension G	None
U+308a4	𰢤	CJK Ideograph Extension G	None
U+308a5	𰢥	CJK Ideograph Extension G	None
U+308a6	𰢦	CJK Ideograph Extension G	None
U+308a7	𰢧	CJK Ideograph Extension G	None
U+308a8	𰢨	CJK Ideograph Extension G	None
U+308a9	𰢩	CJK Ideograph Extension G	None
U+308aa	𰢪	CJK Ideograph Extension G	None
U+308ab	𰢫	CJK Ideograph Extension G	None
U+308ac	𰢬	CJK Ideograph Extension G	None
U+308ad	𰢭	CJK Ideograph Extension G	None
U+308ae	𰢮	CJK Ideograph Extension G	None
U+308af	𰢯	CJK Ideograph Extension G	None
U+308b0	𰢰	CJK Ideograph Extension G	None
U+308b1	𰢱	CJK Ideograph Extension G	None
U+308b2	𰢲	CJK Ideograph Extension G	None
U+308b3	𰢳	CJK Ideograph Extension G	None
U+308b4	𰢴	CJK Ideograph Extension G	None
U+308b5	𰢵	CJK Ideograph Extension G	None
U+308b6	𰢶	CJK Ideograph Extension G	None
U+308b7	𰢷	CJK Ideograph Extension G	None
U+308b8	𰢸	CJK Ideograph Extension G	None
U+308b9	𰢹	CJK Ideograph Extension G	None
U+308ba	𰢺	CJK Ideograph Extension G	None
U+308bb	𰢻	CJK Ideograph Extension G	None
U+308bc	𰢼	CJK Ideograph Extension G	None
U+308bd	𰢽	CJK Ideograph Extension G	None
U+308be	𰢾	CJK Ideograph Extension G	None
U+308bf	𰢿	CJK Ideograph Extension G	None
U+308c0	𰣀	CJK Ideograph Extension G	None
U+308c1	𰣁	CJK Ideograph Extension G	None
U+308c2	𰣂	CJK Ideograph Extension G	None
U+308c3	𰣃	CJK Ideograph Extension G	None
U+308c4	𰣄	CJK Ideograph Extension G	None
U+308c5	𰣅	CJK Ideograph Extension G	None
U+308c6	𰣆	CJK Ideograph Extension G	None
U+308c7	𰣇	CJK Ideograph Extension G	None
U+308c8	𰣈	CJK Ideograph Extension G	None
U+308c9	𰣉	CJK Ideograph Extension G	None
U+308ca	𰣊	CJK Ideograph Extension G	None
U+308cb	𰣋	CJK Ideograph Extension G	None
U+308cc	𰣌	CJK Ideograph Extension G	None
U+308cd	𰣍	CJK Ideograph Extension G	None
U+308ce	𰣎	CJK Ideograph Extension G	None
U+308cf	𰣏	CJK Ideograph Extension G	None
U+308d0	𰣐	CJK Ideograph Extension G	None
U+308d1	𰣑	CJK Ideograph Extension G	None
U+308d2	𰣒	CJK Ideograph Extension G	None
U+308d3	𰣓	CJK Ideograph Extension G	None
U+308d4	𰣔	CJK Ideograph Extension G	None
U+308d5	𰣕	CJK Ideograph Extension G	None
U+308d6	𰣖	CJK Ideograph Extension G	None
U+308d7	𰣗	CJK Ideograph Extension G	None
U+308d8	𰣘	CJK Ideograph Extension G	None
U+308d9	𰣙	CJK Ideograph Extension G	None
U+308da	𰣚	CJK Ideograph Extension G	None
U+308db	𰣛	CJK Ideograph Extension G	None
U+308dc	𰣜	CJK Ideograph Extension G	None
U+308dd	𰣝	CJK Ideograph Extension G	None
U+308de	𰣞	CJK Ideograph Extension G	None
U+308df	𰣟	CJK Ideograph Extension G	None
U+308e0	𰣠	CJK Ideograph Extension G	None
U+308e1	𰣡	CJK Ideograph Extension G	None
U+308e2	𰣢	CJK Ideograph Extension G	None
U+308e3	𰣣	CJK Ideograph Extension G	None
U+308e4	𰣤	CJK Ideograph Extension G	None
U+308e5	𰣥	CJK Ideograph Extension G	None
U+308e6	𰣦	CJK Ideograph Extension G	None
U+308e7	𰣧	CJK Ideograph Extension G	None
U+308e8	𰣨	CJK Ideograph Extension G	None
U+308e9	𰣩	CJK Ideograph Extension G	None
U+308ea	𰣪	CJK Ideograph Extension G	None
U+308eb	𰣫	CJK Ideograph Extension G	None
U+308ec	𰣬	CJK Ideograph Extension G	None
U+308ed	𰣭	CJK Ideograph Extension G	None
U+308ee	𰣮	CJK Ideograph Extension G	None
U+308ef	𰣯	CJK Ideograph Extension G	None
U+308f0	𰣰	CJK Ideograph Extension G	None
U+308f1	𰣱	CJK Ideograph Extension G	None
U+308f2	𰣲	CJK Ideograph Extension G	None
U+308f3	𰣳	CJK Ideograph Extension G	None
U+308f4	𰣴	CJK Ideograph Extension G	None
U+308f5	𰣵	CJK Ideograph Extension G	None
U+308f6	𰣶	CJK Ideograph Extension G	None
U+308f7	𰣷	CJK Ideograph Extension G	None
U+308f8	𰣸	CJK Ideograph Extension G	None
U+308f9	𰣹	CJK Ideograph Extension G	None
U+308fa	𰣺	CJK Ideograph Extension G	None
U+308fb	𰣻	CJK Ideograph Extension G	None
U+308fc	𰣼	CJK Ideograph Extension G	None
U+308fd	𰣽	CJK Ideograph Extension G	None
U+308fe	𰣾	CJK Ideograph Extension G	None
U+308ff	𰣿	CJK Ideograph Extension G	None
U+30900	𰤀	CJK Ideograph Extension G	None
U+30901	𰤁	CJK Ideograph Extension G	None
U+30902	𰤂	CJK Ideograph Extension G	None
U+30903	𰤃	CJK Ideograph Extension G	None
U+30904	𰤄	CJK Ideograph Extension G	None
U+30905	𰤅	CJK Ideograph Extension G	None
U+30906	𰤆	CJK Ideograph Extension G	None
U+30907	𰤇	CJK Ideograph Extension G	None
U+30908	𰤈	CJK Ideograph Extension G	None
U+30909	𰤉	CJK Ideograph Extension G	None
U+3090a	𰤊	CJK Ideograph Extension G	None
U+3090b	𰤋	CJK Ideograph Extension G	None
U+3090c	𰤌	CJK Ideograph Extension G	None
U+3090d	𰤍	CJK Ideograph Extension G	None
U+3090e	𰤎	CJK Ideograph Extension G	None
U+3090f	𰤏	CJK Ideograph Extension G	None
U+30910	𰤐	CJK Ideograph Extension G	None
U+30911	𰤑	CJK Ideograph Extension G	None
U+30912	𰤒	CJK Ideograph Extension G	None
U+30913	𰤓	CJK Ideograph Extension G	None
U+30914	𰤔	CJK Ideograph Extension G	None
U+30915	𰤕	CJK Ideograph Extension G	None
U+30916	𰤖	CJK Ideograph Extension G	None
U+30917	𰤗	CJK Ideograph Extension G	None
U+30918	𰤘	CJK Ideograph Extension G	None
U+30919	𰤙	CJK Ideograph Extension G	None
U+3091a	𰤚	CJK Ideograph Extension G	None
U+3091b	𰤛	CJK Ideograph Extension G	None
U+3091c	𰤜	CJK Ideograph Extension G	None
U+3091d	𰤝	CJK Ideograph Extension G	None
U+3091e	𰤞	CJK Ideograph Extension G	None
U+3091f	𰤟	CJK Ideograph Extension G	None
U+30920	𰤠	CJK Ideograph Extension G	None
U+30921	𰤡	CJK Ideograph Extension G	None
U+30922	𰤢	CJK Ideograph Extension G	None
U+30923	𰤣	CJK Ideograph Extension G	None
U+30924	𰤤	CJK Ideograph Extension G	None
U+30925	𰤥	CJK Ideograph Extension G	None
U+30926	𰤦	CJK Ideograph Extension G	None
U+30927	𰤧	CJK Ideograph Extension G	None
U+30928	𰤨	CJK Ideograph Extension G	None
U+30929	𰤩	CJK Ideograph Extension G	None
U+3092a	𰤪	CJK Ideograph Extension G	None
U+3092b	𰤫	CJK Ideograph Extension G	None
U+3092c	𰤬	CJK Ideograph Extension G	None
U+3092d	𰤭	CJK Ideograph Extension G	None
U+3092e	𰤮	CJK Ideograph Extension G	None
U+3092f	𰤯	CJK Ideograph Extension G	None
U+30930	𰤰	CJK Ideograph Extension G	None
U+30931	𰤱	CJK Ideograph Extension G	None
U+30932	𰤲	CJK Ideograph Extension G	None
U+30933	𰤳	CJK Ideograph Extension G	None
U+30934	𰤴	CJK Ideograph Extension G	None
U+30935	𰤵	CJK Ideograph Extension G	None
U+30936	𰤶	CJK Ideograph Extension G	None
U+30937	𰤷	CJK Ideograph Extension G	None
U+30938	𰤸	CJK Ideograph Extension G	None
U+30939	𰤹	CJK Ideograph Extension G	None
U+3093a	𰤺	CJK Ideograph Extension G	None
U+3093b	𰤻	CJK Ideograph Extension G	None
U+3093c	𰤼	CJK Ideograph Extension G	None
U+3093d	𰤽	CJK Ideograph Extension G	None
U+3093e	𰤾	CJK Ideograph Extension G	None
U+3093f	𰤿	CJK Ideograph Extension G	None
U+30940	𰥀	CJK Ideograph Extension G	None
U+30941	𰥁	CJK Ideograph Extension G	None
U+30942	𰥂	CJK Ideograph Extension G	None
U+30943	𰥃	CJK Ideograph Extension G	None
U+30944	𰥄	CJK Ideograph Extension G	None
U+30945	𰥅	CJK Ideograph Extension G	None
U+30946	𰥆	CJK Ideograph Extension G	None
U+30947	𰥇	CJK Ideograph Extension G	None
U+30948	𰥈	CJK Ideograph Extension G	None
U+30949	𰥉	CJK Ideograph Extension G	None
U+3094a	𰥊	CJK Ideograph Extension G	None
U+3094b	𰥋	CJK Ideograph Extension G	None
U+3094c	𰥌	CJK Ideograph Extension G	None
U+3094d	𰥍	CJK Ideograph Extension G	None
U+3094e	𰥎	CJK Ideograph Extension G	None
U+3094f	𰥏	CJK Ideograph Extension G	None
U+30950	𰥐	CJK Ideograph Extension G	None
U+30951	𰥑	CJK Ideograph Extension G	None
U+30952	𰥒	CJK Ideograph Extension G	None
U+30953	𰥓	CJK Ideograph Extension G	None
U+30954	𰥔	CJK Ideograph Extension G	None
U+30955	𰥕	CJK Ideograph Extension G	None
U+30956	𰥖	CJK Ideograph Extension G	None
U+30957	𰥗	CJK Ideograph Extension G	None
U+30958	𰥘	CJK Ideograph Extension G	None
U+30959	𰥙	CJK Ideograph Extension G	None
U+3095a	𰥚	CJK Ideograph Extension G	None
U+3095b	𰥛	CJK Ideograph Extension G	None
U+3095c	𰥜	CJK Ideograph Extension G	None
U+3095d	𰥝	CJK Ideograph Extension G	None
U+3095e	𰥞	CJK Ideograph Extension G	None
U+3095f	𰥟	CJK Ideograph Extension G	None
U+30960	𰥠	CJK Ideograph Extension G	None
U+30961	𰥡	CJK Ideograph Extension G	None
U+30962	𰥢	CJK Ideograph Extension G	None
U+30963	𰥣	CJK Ideograph Extension G	None
U+30964	𰥤	CJK Ideograph Extension G	None
U+30965	𰥥	CJK Ideograph Extension G	None
U+30966	𰥦	CJK Ideograph Extension G	None
U+30967	𰥧	CJK Ideograph Extension G	None
U+30968	𰥨	CJK Ideograph Extension G	None
U+30969	𰥩	CJK Ideograph Extension G	None
U+3096a	𰥪	CJK Ideograph Extension G	None
U+3096b	𰥫	CJK Ideograph Extension G	None
U+3096c	𰥬	CJK Ideograph Extension G	None
U+3096d	𰥭	CJK Ideograph Extension G	None
U+3096e	𰥮	CJK Ideograph Extension G	None
U+3096f	𰥯	CJK Ideograph Extension G	None
U+30970	𰥰	CJK Ideograph Extension G	None
U+30971	𰥱	CJK Ideograph Extension G	None
U+30972	𰥲	CJK Ideograph Extension G	None
U+30973	𰥳	CJK Ideograph Extension G	None
U+30974	𰥴	CJK Ideograph Extension G	None
U+30975	𰥵	CJK Ideograph Extension G	None
U+30976	𰥶	CJK Ideograph Extension G	None
U+30977	𰥷	CJK Ideograph Extension G	None
U+30978	𰥸	CJK Ideograph Extension G	None
U+30979	𰥹	CJK Ideograph Extension G	None
U+3097a	𰥺	CJK Ideograph Extension G	None
U+3097b	𰥻	CJK Ideograph Extension G	None
U+3097c	𰥼	CJK Ideograph Extension G	None
U+3097d	𰥽	CJK Ideograph Extension G	None
U+3097e	𰥾	CJK Ideograph Extension G	None
U+3097f	𰥿	CJK Ideograph Extension G	None
U+30980	𰦀	CJK Ideograph Extension G	None
U+30981	𰦁	CJK Ideograph Extension G	None
U+30982	𰦂	CJK Ideograph Extension G	None
U+30983	𰦃	CJK Ideograph Extension G	None
U+30984	𰦄	CJK Ideograph Extension G	None
U+30985	𰦅	CJK Ideograph Extension G	None
U+30986	𰦆	CJK Ideograph Extension G	None
U+30987	𰦇	CJK Ideograph Extension G	None
U+30988	𰦈	CJK Ideograph Extension G	None
U+30989	𰦉	CJK Ideograph Extension G	None
U+3098a	𰦊	CJK Ideograph Extension G	None
U+3098b	𰦋	CJK Ideograph Extension G	None
U+3098c	𰦌	CJK Ideograph Extension G	None
U+3098d	𰦍	CJK Ideograph Extension G	None
U+3098e	𰦎	CJK Ideograph Extension G	None
U+3098f	𰦏	CJK Ideograph Extension G	None
U+30990	𰦐	CJK Ideograph Extension G	None
U+30991	𰦑	CJK Ideograph Extension G	None
U+30992	𰦒	CJK Ideograph Extension G	None
U+30993	𰦓	CJK Ideograph Extension G	None
U+30994	𰦔	CJK Ideograph Extension G	None
U+30995	𰦕	CJK Ideograph Extension G	None
U+30996	𰦖	CJK Ideograph Extension G	None
U+30997	𰦗	CJK Ideograph Extension G	None
U+30998	𰦘	CJK Ideograph Extension G	None
U+30999	𰦙	CJK Ideograph Extension G	None
U+3099a	𰦚	CJK Ideograph Extension G	None
U+3099b	𰦛	CJK Ideograph Extension G	None
U+3099c	𰦜	CJK Ideograph Extension G	None
U+3099d	𰦝	CJK Ideograph Extension G	None
U+3099e	𰦞	CJK Ideograph Extension G	None
U+3099f	𰦟	CJK Ideograph Extension G	None
U+309a0	𰦠	CJK Ideograph Extension G	None
U+309a1	𰦡	CJK Ideograph Extension G	None
U+309a2	𰦢	CJK Ideograph Extension G	None
U+309a3	𰦣	CJK Ideograph Extension G	None
U+309a4	𰦤	CJK Ideograph Extension G	None
U+309a5	𰦥	CJK Ideograph Extension G	None
U+309a6	𰦦	CJK Ideograph Extension G	None
U+309a7	𰦧	CJK Ideograph Extension G	None
U+309a8	𰦨	CJK Ideograph Extension G	None
U+309a9	𰦩	CJK Ideograph Extension G	None
U+309aa	𰦪	CJK Ideograph Extension G	None
U+309ab	𰦫	CJK Ideograph Extension G	None
U+309ac	𰦬	CJK Ideograph Extension G	None
U+309ad	𰦭	CJK Ideograph Extension G	None
U+309ae	𰦮	CJK Ideograph Extension G	None
U+309af	𰦯	CJK Ideograph Extension G	None
U+309b0	𰦰	CJK Ideograph Extension G	None
U+309b1	𰦱	CJK Ideograph Extension G	None
U+309b2	𰦲	CJK Ideograph Extension G	None
U+309b3	𰦳	CJK Ideograph Extension G	None
U+309b4	𰦴	CJK Ideograph Extension G	None
U+309b5	𰦵	CJK Ideograph Extension G	None
U+309b6	𰦶	CJK Ideograph Extension G	None
U+309b7	𰦷	CJK Ideograph Extension G	None
U+309b8	𰦸	CJK Ideograph Extension G	None
U+309b9	𰦹	CJK Ideograph Extension G	None
U+309ba	𰦺	CJK Ideograph Extension G	None
U+309bb	𰦻	CJK Ideograph Extension G	None
U+309bc	𰦼	CJK Ideograph Extension G	None
U+309bd	𰦽	CJK Ideograph Extension G	None
U+309be	𰦾	CJK Ideograph Extension G	None
U+309bf	𰦿	CJK Ideograph Extension G	None
U+309c0	𰧀	CJK Ideograph Extension G	None
U+309c1	𰧁	CJK Ideograph Extension G	None
U+309c2	𰧂	CJK Ideograph Extension G	None
U+309c3	𰧃	CJK Ideograph Extension G	None
U+309c4	𰧄	CJK Ideograph Extension G	None
U+309c5	𰧅	CJK Ideograph Extension G	None
U+309c6	𰧆	CJK Ideograph Extension G	None
U+309c7	𰧇	CJK Ideograph Extension G	None
U+309c8	𰧈	CJK Ideograph Extension G	None
U+309c9	𰧉	CJK Ideograph Extension G	None
U+309ca	𰧊	CJK Ideograph Extension G	None
U+309cb	𰧋	CJK Ideograph Extension G	None
U+309cc	𰧌	CJK Ideograph Extension G	None
U+309cd	𰧍	CJK Ideograph Extension G	None
U+309ce	𰧎	CJK Ideograph Extension G	None
U+309cf	𰧏	CJK Ideograph Extension G	None
U+309d0	𰧐	CJK Ideograph Extension G	None
U+309d1	𰧑	CJK Ideograph Extension G	None
U+309d2	𰧒	CJK Ideograph Extension G	None
U+309d3	𰧓	CJK Ideograph Extension G	None
U+309d4	𰧔	CJK Ideograph Extension G	None
U+309d5	𰧕	CJK Ideograph Extension G	None
U+309d6	𰧖	CJK Ideograph Extension G	None
U+309d7	𰧗	CJK Ideograph Extension G	None
U+309d8	𰧘	CJK Ideograph Extension G	None
U+309d9	𰧙	CJK Ideograph Extension G	None
U+309da	𰧚	CJK Ideograph Extension G	None
U+309db	𰧛	CJK Ideograph Extension G	None
U+309dc	𰧜	CJK Ideograph Extension G	None
U+309dd	𰧝	CJK Ideograph Extension G	None
U+309de	𰧞	CJK Ideograph Extension G	None
U+309df	𰧟	CJK Ideograph Extension G	None
U+309e0	𰧠	CJK Ideograph Extension G	None
U+309e1	𰧡	CJK Ideograph Extension G	None
U+309e2	𰧢	CJK Ideograph Extension G	None
U+309e3	𰧣	CJK Ideograph Extension G	None
U+309e4	𰧤	CJK Ideograph Extension G	None
U+309e5	𰧥	CJK Ideograph Extension G	None
U+309e6	𰧦	CJK Ideograph Extension G	None
U+309e7	𰧧	CJK Ideograph Extension G	None
U+309e8	𰧨	CJK Ideograph Extension G	None
U+309e9	𰧩	CJK Ideograph Extension G	None
U+309ea	𰧪	CJK Ideograph Extension G	None
U+309eb	𰧫	CJK Ideograph Extension G	None
U+309ec	𰧬	CJK Ideograph Extension G	None
U+309ed	𰧭	CJK Ideograph Extension G	None
U+309ee	𰧮	CJK Ideograph Extension G	None
U+309ef	𰧯	CJK Ideograph Extension G	None
U+309f0	𰧰	CJK Ideograph Extension G	None
U+309f1	𰧱	CJK Ideograph Extension G	None
U+309f2	𰧲	CJK Ideograph Extension G	None
U+309f3	𰧳	CJK Ideograph Extension G	None
U+309f4	𰧴	CJK Ideograph Extension G	None
U+309f5	𰧵	CJK Ideograph Extension G	None
U+309f6	𰧶	CJK Ideograph Extension G	None
U+309f7	𰧷	CJK Ideograph Extension G	None
U+309f8	𰧸	CJK Ideograph Extension G	None
U+309f9	𰧹	CJK Ideograph Extension G	None
U+309fa	𰧺	CJK Ideograph Extension G	None
U+309fb	𰧻	CJK Ideograph Extension G	None
U+309fc	𰧼	CJK Ideograph Extension G	None
U+309fd	𰧽	CJK Ideograph Extension G	None
U+309fe	𰧾	CJK Ideograph Extension G	None
U+309ff	𰧿	CJK Ideograph Extension G	None
U+30a00	𰨀	CJK Ideograph Extension G	None
U+30a01	𰨁	CJK Ideograph Extension G	None
U+30a02	𰨂	CJK Ideograph Extension G	None
U+30a03	𰨃	CJK Ideograph Extension G	None
U+30a04	𰨄	CJK Ideograph Extension G	None
U+30a05	𰨅	CJK Ideograph Extension G	None
U+30a06	𰨆	CJK Ideograph Extension G	None
U+30a07	𰨇	CJK Ideograph Extension G	None
U+30a08	𰨈	CJK Ideograph Extension G	None
U+30a09	𰨉	CJK Ideograph Extension G	None
U+30a0a	𰨊	CJK Ideograph Extension G	None
U+30a0b	𰨋	CJK Ideograph Extension G	None
U+30a0c	𰨌	CJK Ideograph Extension G	None
U+30a0d	𰨍	CJK Ideograph Extension G	None
U+30a0e	𰨎	CJK Ideograph Extension G	None
U+30a0f	𰨏	CJK Ideograph Extension G	None
U+30a10	𰨐	CJK Ideograph Extension G	None
U+30a11	𰨑	CJK Ideograph Extension G	None
U+30a12	𰨒	CJK Ideograph Extension G	None
U+30a13	𰨓	CJK Ideograph Extension G	None
U+30a14	𰨔	CJK Ideograph Extension G	None
U+30a15	𰨕	CJK Ideograph Extension G	None
U+30a16	𰨖	CJK Ideograph Extension G	None
U+30a17	𰨗	CJK Ideograph Extension G	None
U+30a18	𰨘	CJK Ideograph Extension G	None
U+30a19	𰨙	CJK Ideograph Extension G	None
U+30a1a	𰨚	CJK Ideograph Extension G	None
U+30a1b	𰨛	CJK Ideograph Extension G	None
U+30a1c	𰨜	CJK Ideograph Extension G	None
U+30a1d	𰨝	CJK Ideograph Extension G	None
U+30a1e	𰨞	CJK Ideograph Extension G	None
U+30a1f	𰨟	CJK Ideograph Extension G	None
U+30a20	𰨠	CJK Ideograph Extension G	None
U+30a21	𰨡	CJK Ideograph Extension G	None
U+30a22	𰨢	CJK Ideograph Extension G	None
U+30a23	𰨣	CJK Ideograph Extension G	None
U+30a24	𰨤	CJK Ideograph Extension G	None
U+30a25	𰨥	CJK Ideograph Extension G	None
U+30a26	𰨦	CJK Ideograph Extension G	None
U+30a27	𰨧	CJK Ideograph Extension G	None
U+30a28	𰨨	CJK Ideograph Extension G	None
U+30a29	𰨩	CJK Ideograph Extension G	None
U+30a2a	𰨪	CJK Ideograph Extension G	None
U+30a2b	𰨫	CJK Ideograph Extension G	None
U+30a2c	𰨬	CJK Ideograph Extension G	None
U+30a2d	𰨭	CJK Ideograph Extension G	None
U+30a2e	𰨮	CJK Ideograph Extension G	None
U+30a2f	𰨯	CJK Ideograph Extension G	None
U+30a30	𰨰	CJK Ideograph Extension G	None
U+30a31	𰨱	CJK Ideograph Extension G	None
U+30a32	𰨲	CJK Ideograph Extension G	None
U+30a33	𰨳	CJK Ideograph Extension G	None
U+30a34	𰨴	CJK Ideograph Extension G	None
U+30a35	𰨵	CJK Ideograph Extension G	None
U+30a36	𰨶	CJK Ideograph Extension G	None
U+30a37	𰨷	CJK Ideograph Extension G	None
U+30a38	𰨸	CJK Ideograph Extension G	None
U+30a39	𰨹	CJK Ideograph Extension G	None
U+30a3a	𰨺	CJK Ideograph Extension G	None
U+30a3b	𰨻	CJK Ideograph Extension G	None
